"id","full_name","created_at","description","language","issue_tmp_adoption_time","issue_tmp_adoption_sha","pr_tmp_adoption_time","pr_tmp_adoption_sha"
"74260508","docsifyjs/docsify","2016-11-20T07:55:43Z","? A magical documentation site generator.","JavaScript","2018-02-11T07:04:31Z","b073dd3acedb6e4d19f57c10bec850954e104ab1","2017-03-16T08:48:21Z","bba957d3bc1275bba55e36543484822897328d3a"
"74293321","sveltejs/svelte","2016-11-20T18:13:05Z","Cybernetically enhanced web apps","JavaScript","2016-12-10T23:19:45Z","cfdaa0835a255d0e5d51b4fc32c87107f9d7196f","2016-12-10T23:19:45Z","cfdaa0835a255d0e5d51b4fc32c87107f9d7196f"
"74697963","HeroTransitions/Hero","2016-11-24T18:49:37Z","Elegant transition library for iOS & tvOS","Swift","2018-10-15T07:13:15Z","7d541ecbf8f53edc87bf51c54ab207bddc39e4cb","",""
"75104123","prettier/prettier","2016-11-29T17:13:37Z","Prettier is an opinionated code formatter.","JavaScript","2017-09-05T16:41:11Z","2d6c4f70e93771edddc64faa05f1e34e2531b930","2018-08-03T18:28:10Z","a3ab95abe956ccc76ada8d8a94986c7029d951a1"
"75425073","pubkey/rxdb","2016-12-02T19:34:42Z",":computer: ? :iphone: A realtime Database for JavaScript Applications","TypeScript","2017-03-01T23:07:36Z","c07ddafd08cd09fbb8a755ab258b17aef05cc539","2017-06-17T22:12:40Z","4ae7a41bcbb7f25b2d3b7cc4528d4c451aa436b5"
"75642389","material-components/material-components-web","2016-12-05T16:04:09Z","Modular and customizable Material Design UI components for the web","TypeScript","2016-12-06T13:03:18Z","f9fa89e2281d987338f8067d63c11750bdca8a2b","",""
"76838017","iina/iina","2016-12-19T07:18:45Z","The modern video player for macOS.","Swift","2017-02-01T20:29:04Z","11a9d73598a3c5ab3ce4f1d07f53c4f905ecd5dd","2017-02-01T20:35:38Z","cec9cfa53ea31957746418eff07f2a933576362d"
"77144337","openfaas/faas","2016-12-22T12:51:39Z","OpenFaaS - Serverless Functions Made Simple","Go","2017-03-13T07:01:10Z","446f914d28198b64c459f4ee5cf5f13d695c54cc","2017-03-13T07:03:07Z","76d664505c3e477599d93739504eece930ad301f"
"77358263","SpaceVim/SpaceVim","2016-12-26T04:40:55Z","A community-driven modular vim distribution - The ultimate vim configuration","Vim script","2017-01-12T13:46:40Z","e999c43b918471e10b7fc65b6af9a162aeb0b937","2017-12-22T22:13:02Z","40c2f7b385fdca6b1e146455a5be8c0affa97be4"
"79162682","laurent22/joplin","2017-01-16T21:49:41Z","Joplin - an open source note taking and to-do application with synchronization capabilities for Windows, macOS, Linux, Android and iOS. Forum: https://discourse.joplinapp.org/","JavaScript","2019-07-20T03:01:32Z","e29fb3eb6677b477c1eba926bf85cc85a110f0e0","2018-01-06T17:17:14Z","83d9faf2fe8b36fe41466b35ffc618fe1811a645"
"79510167","pypa/pipenv","2017-01-20T00:44:02Z"," Python Development Workflow for Humans.","Python","2017-10-14T00:32:25Z","af368db219d16e69580d845cb3a90f2639f01f62","2018-07-30T14:51:23Z","2db196dc2685ba5e3b3130ffcc27616f27da71b3"
"80149262","react-navigation/react-navigation","2017-01-26T19:51:40Z","Routing and navigation for your React Native apps","TypeScript","2019-09-07T13:42:35Z","8e8b7eef36ff83f8f1c12c28f3188c2cc585aaa4","",""
"80276391","GitSquared/edex-ui","2017-01-28T09:35:02Z","A cross-platform, customizable science fiction terminal emulator with advanced monitoring & touchscreen support.","JavaScript","2019-03-18T00:30:00Z","8aa22547226f161f02440bbc8be28aa477bc5a53","",""
"81598961","python/cpython","2017-02-10T19:23:51Z","The Python programming language","Python","","","2016-07-11T03:24:41Z","58cb93f02345b9bc525e309be5c02a52a5f04656"
"82285884","jeromeetienne/AR.js","2017-02-17T10:27:59Z","Efficient Augmented Reality for the Web - 60fps on mobile!","HTML","2017-12-06T17:11:48Z","4a942914e4f838c39ce43c84cfee9542ecf77990","2017-12-08T19:29:14Z","1b9c65e0dac25eb45e232275e30c27582610393f"
"83222441","donnemartin/system-design-primer","2017-02-26T16:15:28Z","Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashcards.","Python","","","2020-07-02T08:54:05Z","b199766f440ce1af6454c7a81c2b830716b71388"
"83844720","ageitgey/face_recognition","2017-03-03T21:52:39Z","The world's simplest facial recognition api for Python and the command line","Python","2017-03-04T08:29:23Z","e15120e6ba08cde1216607d2eb27e0eb0f0ea37c","",""
"88464704","PanJiaChen/vue-element-admin","2017-04-17T03:35:49Z",":tada: A magical vue admin                                                                https://panjiachen.github.io/vue-element-admin","Vue","2019-04-03T14:23:44Z","4ad51be2db63204cb8ef92e76edd4ecb04896843","",""
"88717215","youzan/vant","2017-04-19T07:55:31Z","Lightweight Mobile UI Components built on Vue","JavaScript","2017-04-20T10:38:29Z","59cf405aed4bbc8fb1e25a05f70c5038f53acac4","2017-04-20T10:38:29Z","59cf405aed4bbc8fb1e25a05f70c5038f53acac4"
"89012427","airbnb/react-sketchapp","2017-04-21T18:27:39Z","render React components to Sketch ⚛️?","TypeScript","2017-03-23T02:39:43Z","6a1171d9902ab80032e49e0a391350d7aec78219","",""
"89247811","CMU-Perceptual-Computing-Lab/openpose","2017-04-24T14:06:31Z","OpenPose: Real-time multi-person keypoint detection library for body, face, hands, and foot estimation","C++","2017-05-07T01:42:47Z","61404f11f9780f3130f2af66176c918be24de230","",""
"90792131","android/architecture-components-samples","2017-05-09T21:09:14Z","Samples for Android Architecture Components. ","Kotlin","2017-10-10T22:49:27Z","e9c199c254657bf02376b517ef2778f5ee56c810","",""
"90793418","sharkdp/fd","2017-05-09T21:27:10Z","A simple, fast and user-friendly alternative to 'find'","Rust","2020-04-16T17:24:24Z","fe00860b87a5ede828bf1012e469edb4f94a1b01","",""
"90796663","puppeteer/puppeteer","2017-05-09T22:16:13Z","Headless Chrome Node.js API","TypeScript","2017-09-08T02:24:49Z","eb862532f197bc804f50bffc31c68403b6a2328f","",""
"91253698","ccxt/ccxt","2017-05-14T15:41:56Z","A JavaScript / Python / PHP cryptocurrency trading API with support for more than 120 bitcoin/altcoin exchanges","JavaScript","2017-12-13T17:02:34Z","0713210a66bed82c5234adea427018ff8a7f8583","",""
"91573538","testerSunshine/12306","2017-05-17T12:23:40Z","12306智能刷票，订票","Python","2019-09-04T12:26:51Z","00eaf22be4fb2ecde4915a69e1528f452c45b5ce","",""
"94367677","formium/formik","2017-06-14T19:50:59Z","Build forms in React, without the tears ? ","TypeScript","2017-12-30T17:31:30Z","b6631df8ddd2ef550b296527097c952427721623","",""
"94498635","carbon-app/carbon","2017-06-16T02:50:28Z",":black_heart: Create and share beautiful images of your source code","JavaScript","2017-10-06T16:35:39Z","722ac899f90ac3bbbb1a25c0b12fc156295bcfb0","2017-10-07T00:35:39Z","722ac899f90ac3bbbb1a25c0b12fc156295bcfb0"
"94911145","facebook/docusaurus","2017-06-20T16:13:53Z","Easy to maintain open source documentation websites.","TypeScript","2017-12-13T03:14:50Z","e655ac0f37c05570b5c806cfda3918149f7852a2","2017-12-13T03:14:50Z","e655ac0f37c05570b5c806cfda3918149f7852a2"
"95189138","alibaba/p3c","2017-06-23T06:15:51Z","Alibaba Java Coding Guidelines pmd implements and IDE plugin","Kotlin","2019-10-15T18:03:49Z","a125ef9aa0ee35347e8e142e807887ce030792ff","",""
"96246170","ApolloAuto/apollo","2017-07-04T19:03:31Z","An open autonomous driving platform","C++","2018-08-14T05:04:19Z","89b62c3202d6193abda022a83e72626b647aa663","",""
"99598595","parcel-bundler/parcel","2017-08-07T16:36:47Z","?? Blazing fast, zero configuration web application bundler","JavaScript","2017-12-07T18:03:31Z","b4259ab22a1cc1304f3717dc2debf30ac0fad743","2018-09-14T04:59:53Z","e373c9af81defd8dd7e0b391631620961ea51e62"
"99761907","atlassian/react-beautiful-dnd","2017-08-09T03:37:15Z","Beautiful and accessible drag and drop for lists with React","JavaScript","2017-08-11T12:12:38Z","10424c566f610295587c4f820ef855185670e30a","",""
"100060912","microsoft/terminal","2017-08-11T18:38:22Z","The new Windows Terminal and the original Windows console host, all in the same place!","C++","2017-09-11T21:46:11Z","a8c1100bfaf1981ebefc715f42ac099339b3368d","2019-05-16T03:27:31Z","f867a2d4a4878c216bf2b81819ba0d8d12572dd3"
"101394335","ant-design/ant-design-pro","2017-08-25T10:40:44Z","??‍???‍? Use Ant Design like a Pro!","TypeScript","2019-09-25T10:48:42Z","4bf50be010ce3656aba55afc332be622557cced7","",""
"102973646","fastai/fastai","2017-09-09T17:43:36Z","The fastai deep learning library, plus lessons and tutorials","Jupyter Notebook","2020-08-04T00:27:07Z","c6bb628b8f03144f2980e6a03ce9152989391cfa","",""
"105036236","Shopify/draggable","2017-09-27T15:31:23Z","The JavaScript Drag & Drop library your grandparents warned you about.","JavaScript","2018-01-16T23:20:15Z","8c8aefe298060c4f2ab70ff886ae9447169d2466","2018-01-16T23:20:15Z","8c8aefe298060c4f2ab70ff886ae9447169d2466"
"105919803","facebookresearch/Detectron","2017-10-05T17:32:00Z","FAIR's research platform for object detection research, implementing popular algorithms like Mask R-CNN and RetinaNet.","Python","2018-01-30T12:43:54Z","fa8dba9c035055f55d7c77e88bce890883de2da4","",""
"106017343","tailwindlabs/tailwindcss","2017-10-06T14:59:14Z","A utility-first CSS framework for rapid UI development.","CSS","2017-11-02T02:39:45Z","61a6f8c6b9226158ed8823841586a71de1fda92a","2017-11-08T01:45:13Z","0437c1d1ac948719622a970f65cefa6e37fe0c3d"
"110211147","xkcoding/spring-boot-demo","2017-11-10T06:27:29Z","spring boot demo 是一个用来深度学习并实战 spring boot 的项目，目前总共包含 65 个集成demo，已经完成 53 个。  该项目已成功集成 actuator(监控)、admin(可视化监控)、logback(日志)、aopLog(通过AOP记录web请求日志)、统一异常处理(json级别和页面级别)、freemarker(模板引擎)、thymeleaf(模板引擎)、Beetl(模板引擎)、Enjoy(模板引擎)、JdbcTemplate(通用JDBC操作数据库)、JPA(强大的ORM框架)、mybatis(强大的ORM框架)、通用Mapper(快速操作Mybatis)、PageHelper(通用的Mybatis分页插件)、mybatis-plus(快速操作Mybatis)、BeetlSQL(强大的ORM框架)、upload(本地文件上传和七牛云文件上传)、redis(缓存)、ehcache(缓存)、email(发送各种类型邮件)、task(基础定时任务)、quartz(动态管理定时任务)、xxl-job(分布式定时任务)、swagger(API接口管理测试)、security(基于RBAC的动态权限认证)、SpringSession(Session共享)、Zookeeper(结合AOP实现分布式锁)、RabbitMQ(消息队列)、Kafka(消息队列)、websocket(服务端推送监控服务器运行信息)、socket.io(聊天室)、ureport2(中国式报表)、打包成war文件、集成 ElasticSearch(基本操作和高级查询)、Async(异步任务)、集成Dubbo(采用官方的starter)、MongoDB(文档数据库)、neo4j(图数据库)、docker(容器化)、JPA多数据源、Mybatis多数据源、代码生成器、GrayLog(日志收集)、JustAuth(第三方登录)、LDAP(增删改查)、动态添加/切换数据源、单机限流(AOP + Guava RateLimiter)、分布式限流(AOP + Redis + Lua)、ElasticSearch 7.x(使用官方 Rest High Level Client)、HTTPS。","Java","2019-08-30T16:11:59Z","dde80b836ae5d976c9eea5bcdc1c727bd323487b","2019-08-30T16:13:44Z","2813ed88669a3aacc243362e4684bdb5a61fc4b7"
"110446844","marktext/marktext","2017-11-12T16:05:25Z","?A simple and elegant markdown editor, available for Linux, macOS and Windows.","JavaScript","2017-11-14T17:39:51Z","3a58e6a5be10cb46684f8ff87ec6ab05f0eddb34","2017-11-14T17:39:51Z","3a58e6a5be10cb46684f8ff87ec6ab05f0eddb34"
"111583593","Genymobile/scrcpy","2017-11-21T18:00:27Z","Display and control your Android device","C","2020-04-04T00:51:18Z","2cf022491f39d5d1d8d09330e9c5a5fba73567f4","",""
"112785414","alibaba/spring-cloud-alibaba","2017-12-01T20:49:15Z","Spring Cloud Alibaba provides a one-stop solution for application development for the distributed solutions of Alibaba middleware.","Java","2019-01-31T16:52:59Z","6296bd8b5da2b0db48d386b28300d3eb7f5966d7","2019-01-29T10:25:59Z","2521246a5d313f65f536308887678d4d122632ca"
"114747226","deepfakes/faceswap","2017-12-19T09:44:13Z","Deepfakes Software For All","Python","2017-12-28T07:44:46Z","88fe32561f179ba62c15872fe882c8a277220cec","",""
"115675788","wangshub/wechat_jump_game","2017-12-29T02:00:19Z","微信《跳一跳》Python 辅助","Python","2018-01-01T00:01:39Z","3541a7580016c69d111e0ab637d02f1229ab643a","2018-01-01T00:01:39Z","3541a7580016c69d111e0ab637d02f1229ab643a"
"115720575","immerjs/immer","2017-12-29T12:25:47Z","Create the next immutable state by mutating the current one","JavaScript","2018-03-06T09:32:35Z","17d0730c73e8e1090aabb9fd310f0d295a307960","",""
"119811010","tabler/tabler","2018-02-01T09:08:59Z","Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap","HTML","2020-04-19T23:02:05Z","b92d520733d02108d0eda9be9b581adad468dd0f","",""
"120395176","alibaba/easyexcel","2018-02-06T03:14:08Z","快速、简单避免OOM的java处理Excel工具","Java","2019-08-29T18:02:56Z","458b220d8ba335184502c3c693b2eb29654e536e","",""
"123870315","tensorflow/tfjs","2018-03-05T05:41:02Z","A WebGL accelerated JavaScript library for training and deploying ML models.","TypeScript","2020-09-08T23:39:45Z","c926296bfd42365f35f89594c7791a362c668686","2018-05-15T03:45:37Z","48c2313cd8e10535dba5702b25c9cbf86840635e"
"124171501","Meituan-Dianping/mpvue","2018-03-07T03:09:25Z","基于 Vue.js 的小程序开发框架，从底层支持 Vue.js 语法和构建工具体系。","JavaScript","2016-08-18T19:48:57Z","6342dd698ef182b69eac572eabb74dff280dbf2e","2016-08-19T03:48:57Z","6342dd698ef182b69eac572eabb74dff280dbf2e"
"124257233","pmndrs/react-spring","2018-03-07T15:39:32Z","✌️ A spring physics based React animation library","TypeScript","2018-04-19T12:35:47Z","6a62dd7e9838d89e0d6858dc24ee01efc4ff7c8f","",""
"125266328","psf/black","2018-03-14T19:54:45Z","The uncompromising Python code formatter","Python","2019-10-20T22:30:44Z","51f1e0a8734195aab4b70b32908cdb9607d8f82c","",""
"125596489","doczjs/docz","2018-03-17T04:24:10Z","✍ It has never been so easy to document your things!","TypeScript","2018-06-13T06:15:57Z","c550a265a4d10a0c98b5c8da4451780d5aaebf93","2018-06-13T06:15:57Z","c550a265a4d10a0c98b5c8da4451780d5aaebf93"
"126178683","halo-dev/halo","2018-03-21T12:56:52Z","✍  An excellent open source blog publishing application. | 一个优秀的开源博客发布应用。","Java","2019-12-01T21:10:27Z","921769415175d9a53f8ddbe7a7289975bbf9baf3","",""
"127769231","DIYgod/RSSHub","2018-04-02T14:43:21Z","? Everything is RSSible","JavaScript","2018-11-02T01:38:19Z","4dd16f6e6a09eb89c486a08291d4513f840bd316","2020-08-01T01:43:31Z","d984ffa849839531eb50023b65cc49fb156b5691"
"128018428","alibaba/Sentinel","2018-04-04T06:37:33Z","A powerful flow control component enabling reliability, resilience and monitoring for microservices. (面向云原生微服务的高可用流控防护组件)","Java","2018-07-27T16:34:30Z","c92fea5d46f8c7968498c6e817757f64043cc43d","2018-07-27T16:34:30Z","c92fea5d46f8c7968498c6e817757f64043cc43d"
"128237146","vuejs/vuepress","2018-04-05T16:58:38Z","? Minimalistic Vue-powered static site generator","JavaScript","2018-04-20T04:08:19Z","4ef517b3196c69a7660cfdfd965d04b0a0b64574","2018-05-23T22:10:46Z","637f63403c83bf962922ff9b544bf2d030c4d823"
"128907699","iamkun/dayjs","2018-04-10T09:26:44Z","⏰ Day.js 2KB immutable date-time library alternative to Moment.js with the same modern API","JavaScript","2019-02-21T10:52:55Z","a55aab9b20ca68f0f7c878a9ca53d1ac15ed51e7","",""
"130464961","sharkdp/bat","2018-04-21T10:52:23Z","A cat(1) clone with wings.","Rust","2020-02-28T15:03:13Z","63f6343cf137b97dc39f84c1a2312e83cc0ba32e","",""
"133442384","denoland/deno","2018-05-15T01:34:26Z","A secure JavaScript and TypeScript runtime","TypeScript","","","2018-09-10T00:08:40Z","8020f5fc0b27bf229544461ab885494233e0e4ef"
"134017286","jesseduffield/lazygit","2018-05-19T00:53:06Z","simple terminal UI for git commands","Go","2018-08-12T21:46:38Z","84b27d402de3e5bb173cc9835614df64ee4cb645","",""
"135786093","typescript-cheatsheets/react","2018-06-02T04:08:16Z","Cheatsheets for experienced React developers getting started with TypeScript","JavaScript","2019-02-21T04:43:00Z","da333df7f7d7dc082120f55f78c3bb0f0a28e8bb","",""
"136026789","iperov/DeepFaceLab","2018-06-04T13:10:00Z","DeepFaceLab is the leading software for creating deepfakes.","Python","2018-06-04T21:12:43Z","6bd5a442649ce9dc3fe98712034c28be4594cf6e","",""
"137078487","vuejs/vue-next","2018-06-12T13:49:36Z","Repo for Vue 3.0","TypeScript","2020-04-26T22:57:40Z","4c22be556e9cc43272fa00b9b7b34434850d13a7","",""
"137451403","alibaba/nacos","2018-06-15T06:49:27Z","an easy-to-use dynamic service discovery, configuration and service management platform for building cloud native applications.","Java","2018-09-06T22:30:39Z","4811909010c0a0dcd81248f2e1767e16e178417c","2018-09-06T22:44:39Z","1c9e2d4ab751a2da3f8f74848b621bcfacdf253d"
"137583435","adam-golab/react-developer-roadmap","2018-06-16T13:40:50Z","Roadmap to becoming a React developer","JavaScript","","","2018-07-09T23:46:05Z","698d9a2ea342e391e8c09c80ced72cf0bd8d5069"
"137724480","hasura/graphql-engine","2018-06-18T07:57:36Z","Blazing fast, instant realtime GraphQL APIs on Postgres with fine grained access control, also trigger webhooks on database events.","Haskell","","","2018-09-20T12:24:05Z","a5ebd5a1c0a5f7c31270c13a12b4d0f8c66276c8"
"140687430","dcloudio/uni-app","2018-07-12T08:52:39Z","uni-app 是使用 Vue 语法开发小程序、H5、App的统一框架","JavaScript","2019-01-28T20:11:45Z","972fd29c63ffdbb1bd8190af0ca58a13f7cfb130","",""
"144705602","didi/DoraemonKit","2018-08-14T10:32:07Z","A full-featured App (iOS & Android) development assistant. You deserve it.  简称 ""DoKit"" 。一款功能齐全的客户端（ iOS 、Android、微信小程序 ）研发助手，你值得拥有。https://www.dokit.cn/","Java","2018-12-25T13:31:46Z","d574bd8b14fc94a7b741677b31697218b75c6879","",""
"145803079","felixrieseberg/windows95","2018-08-23T05:04:38Z","?? Windows 95 in Electron. Runs on macOS, Linux, and Windows.","TypeScript","2018-08-24T14:11:48Z","59ee32806e7a988f528e6f3358fbe5344b99c32a","",""
"146633589","alibaba/arthas","2018-08-29T17:15:57Z","Alibaba Java Diagnostic Tool Arthas/Alibaba Java诊断利器Arthas","Java","2018-09-20T23:34:56Z","de6ce956e16fd179f7d73e38ae106c7fbaaa3dbb","",""
"150042589","nostalgic-css/NES.css","2018-09-24T01:49:11Z","NES-style CSS Framework | ファミコン風CSSフレームワーク","CSS","2018-11-28T02:36:09Z","3d15afce5cb0ff28ddc87c7fbffef786adeb4824","2018-11-28T10:36:09Z","3d15afce5cb0ff28ddc87c7fbffef786adeb4824"
"154950925","streamich/react-use","2018-10-27T10:16:05Z","React Hooks — ?","TypeScript","2019-08-14T08:19:40Z","dbddc97edf8c2dcac9a777fbfb3db902786df22e","2019-11-02T03:56:40Z","e42f882abfbe37b8a9db4747fe0d0140c67cb786"
"155220641","huggingface/transformers","2018-10-29T13:56:00Z","?Transformers: State-of-the-art Natural Language Processing for Pytorch and TensorFlow 2.0.","Python","2019-08-05T22:25:54Z","7c524d631e4c0fd0531d02d6a155fc95a3e90810","2020-08-25T00:30:38Z","a8d6716ecb466d9bd2cff1e9c888774401513361"
"156084530","ehang-io/nps","2018-11-04T13:22:51Z","一款轻量级、高性能、功能强大的内网穿透代理服务器。支持tcp、udp、socks5、http等几乎所有流量转发，可用来访问内网网站、本地支付接口调试、ssh访问、远程桌面，内网dns解析、内网socks5代理等等……，并带有功能强大的web管理端。a lightweight, high-performance, powerful intranet penetration proxy server, with a powerful web management terminal.","Go","2019-11-28T21:21:16Z","f352ee8f398bff2f9367acc65c5a6cc95e89d101","",""
"159152904","zhangdaiscott/jeecg-boot","2018-11-26T10:40:00Z","基于代码生成器的低代码平台，超越传统商业平台！前后端分离架构：SpringBoot 2.x，Ant Design&Vue，Mybatis-plus，Shiro，JWT。强大的代码生成器让前后端代码一键生成，无需写任何代码! 引领新开发模式(OnlineCoding-> 代码生成-> 手工MERGE)，帮助Java项目解决70%重复工作，让开发更关注业务逻辑，既能快速提高开发效率，帮助公司节省成本，同时又不失灵活性。","Java","2019-06-13T18:11:35Z","9d07abf5a876dad1383bfbd0623d461439cce795","",""
"160919119","tiangolo/fastapi","2018-12-08T08:21:47Z","FastAPI framework, high performance, easy to learn, fast to code, ready for production","Python","2019-02-16T18:09:20Z","7edbd9345b893a7e1b49be91b65f7ef8b784eafa","",""
"162279822","agalwood/Motrix","2018-12-18T11:45:05Z","A full-featured download manager.","JavaScript","2019-02-07T22:34:18Z","b109764b8e3144acd00b86158adf9e46bb669aeb","2019-07-02T20:21:11Z","e06888e998cab784a396943905e7787209cca2fb"
"162815665","notable/notable","2018-12-22T13:57:19Z","The Markdown-based note-taking app that doesn't suck.","TypeScript","2019-01-08T21:31:47Z","b09403d390395fccc02f80df9829323331c2c290","",""
"163387337","seata/seata","2018-12-28T08:37:22Z",":fire: Seata is an easy-to-use, high-performance, open source distributed transaction solution.","Java","2019-01-16T16:49:29Z","56fd4160ccb3af52196a91e196ef66e1ce3408fa","2019-01-16T16:49:29Z","56fd4160ccb3af52196a91e196ef66e1ce3408fa"
"168008797","microsoft/calculator","2019-01-28T17:55:49Z","Windows Calculator: A simple yet powerful calculator that ships with Windows","C++","2019-02-12T03:21:42Z","c558123cb2994aa27abad378ed19d42d0cb24b67","2019-02-12T04:00:33Z","f553203e115eb2d252adde1dc769fc6dbc2cbde7"
"169677297","vlang/v","2019-02-08T02:57:06Z","Simple, fast, safe, compiled language for developing maintainable software. Compiles itself in <1s with zero library dependencies. https://vlang.io","V","2019-06-25T00:07:25Z","02738b55b9459dabfb557296fd9e163d1299042a","2019-06-26T19:39:38Z","9819680845babae42a38606a86b2826acb7efa4b"
"172953845","cdr/code-server","2019-02-27T16:50:41Z","VS Code in the browser","TypeScript","2019-03-04T18:31:27Z","33717b277aa15ff1b24d582316e17ed775efcdf8","2019-03-08T05:48:11Z","96175d36eaa49a032c252b6c1dba4860ad057890"
"173228436","NationalSecurityAgency/ghidra","2019-03-01T03:27:48Z","Ghidra is a software reverse engineering (SRE) framework","Java","2019-03-01T11:43:12Z","6c909a46cdb9f56af0be73062852ccac79ee89a1","",""
"174038031","react-hook-form/react-hook-form","2019-03-05T23:47:10Z","? React Hooks for forms validation (Web + React Native)","TypeScript","2019-04-03T19:24:57Z","7e00a038290388ee8589de9762341efe9485640b","",""
"179164257","libra/libra","2019-04-02T21:51:45Z","Libra’s mission is to enable a simple global payment system and financial infrastructure that empowers billions of people.","Rust","2019-06-18T07:59:16Z","5e034dde19a5320d7e2bdc9da25114e816b4454d","2019-06-18T07:59:16Z","5e034dde19a5320d7e2bdc9da25114e816b4454d"
"184456251","microsoft/PowerToys","2019-05-01T17:44:02Z","Windows system utilities to maximize productivity","C++","2019-09-06T00:12:40Z","8431b80e482bd1daf90f59c94a1d1ecc0bd252d7","2019-09-06T00:12:40Z","8431b80e482bd1daf90f59c94a1d1ecc0bd252d7"
"187335810","jesseduffield/lazydocker","2019-05-18T08:53:50Z","The lazier way to manage everything docker","Go","2019-07-01T20:53:38Z","d72808f4fc7d2513be13c30a0e3c4b4b8c9cf463","",""
"203587744","hoppscotch/hoppscotch","2019-08-21T13:15:24Z","? A free, fast and beautiful API request builder used by 80k+ developers. https://hoppscotch.io","Vue","2019-08-22T17:02:40Z","a3ed07b3dc008dfc45a5a88c4692d938578fe691","",""
"211124697","deezer/spleeter","2019-09-26T15:40:46Z","Deezer source separation library including pretrained models.","Python","2019-11-04T12:56:24Z","73ed21391ab526ac655b1b4909cecd08fe027671","2019-11-04T20:56:24Z","73ed21391ab526ac655b1b4909cecd08fe027671"
"212613049","cli/cli","2019-10-03T15:24:53Z","GitHub’s official command line tool","Go","2019-11-19T08:31:00Z","d372467f5d2e57c9d551fde7b7c3d8a83c85ecb7","2020-02-11T02:33:35Z","dd9b89b0c0d80ae76e03b4f7aa5542095261ae76"
"221981891","microsoft/playwright","2019-11-15T18:32:42Z","Node.js library to automate Chromium, Firefox and WebKit with a single API","TypeScript","2020-01-31T10:21:59Z","902580bb6e278a6e6c81ff77b97e70962afad390","",""
"226726247","wenyan-lang/wenyan","2019-12-08T20:21:32Z","文言文編程語言 A programming language for the ancient Chinese.","TypeScript","2019-12-24T17:33:23Z","1fa3cffa8e9801d917744fdb92ed0725b5f44d83","",""
